name,id,max_float,min_float,crates,rarity,weapon,stattrack,collections
★ Hand Wraps | Spruce DDPAT,skin-e757fd7191f9,0.8,0.06,"['crate-4288', 'crate-4352']",Extraordinary,Hand Wraps,False,[]
SSG 08 | Death Strike,skin-8610195a9f7f,0.8,0.0,"['crate-4811', 'crate-4837', 'crate-4862', 'crate-4970', 'crate-5123', 'crate-5222']",Classified,SSG 08,False,['The 2021 Dust 2 Collection']
SSG 08 | Big Iron,skin-8d0a500e57c0,0.64,0.0,['crate-4138'],Classified,SSG 08,True,['The Shadow Collection']
SSG 08 | Bloodshot,skin-eba70ef89c7b,0.6000000000000001,0.14,['crate-4620'],Classified,SSG 08,True,['The Shattered Web Collection']
SSG 08 | Turbo Peek,skin-32bcc9d7f929,0.6000000000000001,0.0,['crate-4790'],Classified,SSG 08,True,['The Operation Riptide Collection']
SSG 08 | Azure Glyph,skin-9a0273275e44,0.99,0.01,"['crate-4882', 'crate-4895', 'crate-4928', 'crate-4969', 'crate-5122']",Industrial Grade,SSG 08,False,['The Anubis Collection']
SSG 08 | Ghost Crusader,skin-896626717e7c,1.0,0.0,['crate-4233'],Restricted,SSG 08,True,['The Chroma 3 Collection']
SSG 08 | Hand Brake,skin-c0a577a1a5b2,1.0,0.0,"['crate-4540', 'crate-4590', 'crate-4660', 'crate-4809', 'crate-4835', 'crate-4860', 'crate-4893', 'crate-4926', 'crate-4967', 'crate-5120', 'crate-5219']",Mil-Spec Grade,SSG 08,False,['The 2018 Inferno Collection']
SSG 08 | Zeno,skin-6aaf237dc6ae,0.7000000000000001,0.0,[],Mil-Spec Grade,SSG 08,False,['The Sport & Field Collection']
SSG 08 | Calligrafaux,skin-2efacc35df16,1.0,0.0,[],Industrial Grade,SSG 08,False,['The Harlequin Collection']
SSG 08 | Halftone Whorl,skin-41e01b452fce,0.5,0.0,[],Industrial Grade,SSG 08,False,['The Graphic Design Collection']
SSG 08 | Sea Calico,skin-7684f58afc31,0.5,0.0,[],Restricted,SSG 08,False,['The St. Marc Collection']
SSG 08 | Mayan Dreams,skin-bd1b28355b04,0.8,0.06,[],Industrial Grade,SSG 08,False,['The Alpha Collection']
SSG 08 | Orange Filigree,skin-13d1c82e4d8d,0.5,0.0,[],Mil-Spec Grade,SSG 08,False,['The Canals Collection']
SSG 08 | Detour,skin-993020f09ddf,0.43,0.0,"['crate-4028', 'crate-4037', 'crate-4085', 'crate-4135', 'crate-4180', 'crate-4229', 'crate-4277', 'crate-4347', 'crate-4399', 'crate-4466', 'crate-4543', 'crate-4593', 'crate-4663', 'crate-4812', 'crate-4838', 'crate-4863', 'crate-4896', 'crate-4929']",Mil-Spec Grade,SSG 08,False,['The Overpass Collection']
SSG 08 | Spring Twilly,skin-4214342c6e7b,0.55,0.0,[],Mil-Spec Grade,SSG 08,False,['The 2021 Train Collection']
SSG 08 | Sans Comic,skin-158373106a93,0.5,0.0,[],Consumer Grade,SSG 08,False,['The Achroma Collection']
SSG 08 | Tiger Tear,skin-f57cd46a7078,0.55,0.0,[],Industrial Grade,SSG 08,False,['The Boreal Collection']
SSG 08 | Green Ceramic,skin-06a89c7cb037,0.75,0.0,[],Consumer Grade,SSG 08,False,['The Boreal Collection']
SSG 08 | Blue Spruce,skin-3ce5120e2b90,0.8,0.06,"['crate-4006', 'crate-4013']",Consumer Grade,SSG 08,False,['The Safehouse Collection']
SSG 08 | Red Stone,skin-65ff7f979388,0.5,0.06,[],Consumer Grade,SSG 08,False,['The Norse Collection']
SSG 08 | Sand Dune,skin-b12cfa4dc16f,0.8,0.06,[],Consumer Grade,SSG 08,False,['The Baggage Collection']
SSG 08 | Grey Smoke,skin-080ca3f34d18,0.6000000000000001,0.0,[],Consumer Grade,SSG 08,False,['The Ascent Collection']
SSG 08 | Blush Pour,skin-0f8b4882d7c6,0.678431,0.0,[],Mil-Spec Grade,SSG 08,False,['The Radiant Collection']
SSG 08 | Tropical Storm,skin-85e805a840c4,0.8,0.06,"['crate-4006', 'crate-4013', 'crate-4024', 'crate-4033', 'crate-4081', 'crate-4132', 'crate-4177', 'crate-4226', 'crate-4275', 'crate-4345', 'crate-4397', 'crate-4464', 'crate-4541', 'crate-4591', 'crate-4661']",Industrial Grade,SSG 08,False,['The Mirage Collection']
SSG 08 | Lichen Dashed,skin-6f8aad60b1d5,0.8,0.06,[],Consumer Grade,SSG 08,False,['The Aztec Collection']
SSG 08 | Jungle Dashed,skin-18c09d09603b,0.8,0.06,"['crate-4813', 'crate-4839', 'crate-4864', 'crate-4897', 'crate-4930', 'crate-4971', 'crate-5124', 'crate-5223']",Consumer Grade,SSG 08,False,['The Ancient Collection']
SSG 08 | Prey,skin-2471c784d52a,0.48,0.0,"['crate-4810', 'crate-4836', 'crate-4861', 'crate-4894', 'crate-4927', 'crate-4968', 'crate-5121', 'crate-5220']",Consumer Grade,SSG 08,False,['The 2021 Mirage Collection']
SSG 08 | Memorial,skin-a8cc985f8710,1.0,0.0,['crate-7007'],Mil-Spec Grade,SSG 08,True,['The Fever Collection']
SSG 08 | Dezastre,skin-c176fd51f6b9,1.0,0.0,['crate-4904'],Mil-Spec Grade,SSG 08,True,['The Kilowatt Collection']
SSG 08 | Rapid Transit,skin-05b22d280618,0.75,0.0,['crate-7003'],Restricted,SSG 08,True,['The Gallery Collection']
Zeus x27 | Dragon Snore,skin-91147006443a,0.8,0.0,['crate-5221'],Classified,Zeus x27,False,['The Overpass 2024 Collection']
Zeus x27 | Swamp DDPAT,skin-f7171c75986f,0.6000000000000001,0.0,[],Consumer Grade,Zeus x27,False,['The Boreal Collection']
Zeus x27 | Earth Mandala,skin-0843472a9098,0.66,0.0,[],Mil-Spec Grade,Zeus x27,False,['The Harlequin Collection']
Zeus x27 | Electric Blue,skin-55264b2a150c,0.75,0.0,[],Industrial Grade,Zeus x27,False,['The Ascent Collection']
Zeus x27 | Charged Up,skin-9446ef74272b,1.0,0.0,"['crate-5126', 'crate-5225']",Restricted,Zeus x27,False,['The Train 2025 Collection']
Zeus x27 | Olympus,skin-9eb2feb216c5,0.67,0.0,['crate-4904'],Classified,Zeus x27,True,['The Kilowatt Collection']
Zeus x27 | Tosai,skin-27a11235665e,0.7000000000000001,0.0,['crate-7007'],Restricted,Zeus x27,True,['The Fever Collection']
Tec-9 | Red Quartz,skin-d2229d2ac419,0.4,0.0,"['crate-4006', 'crate-4013', 'crate-4137', 'crate-4182', 'crate-4231', 'crate-4279', 'crate-4349', 'crate-4401', 'crate-4468', 'crate-4545', 'crate-4595', 'crate-4664']",Restricted,Tec-9,False,['The Train Collection']
Tec-9 | Titanium Bit,skin-ce20dbe572e3,0.2,0.0,['crate-4010'],Restricted,Tec-9,True,['The Arms Deal 3 Collection']
Tec-9 | Ossified,skin-3980b53821d1,0.08,0.0,[],Mil-Spec Grade,Tec-9,False,['The Aztec Collection']
Tec-9 | Re-Entry,skin-0705abcdd5df,0.43,0.0,['crate-4233'],Restricted,Tec-9,True,['The Chroma 3 Collection']
Tec-9 | Ice Cap,skin-82e19c21d6d0,0.5,0.0,['crate-4236'],Mil-Spec Grade,Tec-9,True,['The Gamma Collection']
Tec-9 | Blue Titanium,skin-e33e3bfd50ec,0.04,0.0,['crate-4004'],Mil-Spec Grade,Tec-9,True,['The Arms Deal 2 Collection']
Tec-9 | Brass,skin-62fc4feb5c7c,1.0,0.0,"['crate-4023', 'crate-4032', 'crate-4080', 'crate-4133', 'crate-4178', 'crate-4227', 'crate-4396', 'crate-4463']",Mil-Spec Grade,Tec-9,False,['The Inferno Collection']
Tec-9 | Cut Out,skin-83039fec2ec8,1.0,0.0,['crate-4352'],Mil-Spec Grade,Tec-9,True,['The Operation Hydra Collection']
Tec-9 | Isaac,skin-bc677a3996cc,1.0,0.0,['crate-4017'],Mil-Spec Grade,Tec-9,True,['The Huntsman Collection']
Tec-9 | Avalanche,skin-4a49656a91ca,1.0,0.0,['crate-4186'],Restricted,Tec-9,True,['The Revolver Case Collection']
Tec-9 | Bamboozle,skin-c310cd1bc7ff,0.8,0.0,['crate-4598'],Restricted,Tec-9,True,['The Prisma Collection']
Tec-9 | Cracked Opal,skin-45168379dce2,1.0,0.0,['crate-4403'],Mil-Spec Grade,Tec-9,True,['The Spectrum 2 Collection']
Tec-9 | Flash Out,skin-e796c9afdfc3,0.7000000000000001,0.0,['crate-4669'],Mil-Spec Grade,Tec-9,True,['The CS20 Collection']
Tec-9 | Rebel,skin-e5141cf036fa,1.0,0.0,['crate-4880'],Mil-Spec Grade,Tec-9,True,['The Revolution Collection']
Tec-9 | Mummy's Rot,skin-29609fc133b0,1.0,0.0,"['crate-4882', 'crate-4895', 'crate-4928', 'crate-4969', 'crate-5122']",Mil-Spec Grade,Tec-9,False,['The Anubis Collection']
Tec-9 | Sandstorm,skin-4b1f4693e6df,0.7000000000000001,0.1,['crate-4011'],Mil-Spec Grade,Tec-9,True,['The Phoenix Collection']
Tec-9 | Snek-9,skin-3c454adf5bdd,1.0,0.0,['crate-4482'],Mil-Spec Grade,Tec-9,True,['The Horizon Collection']
Tec-9 | Decimator,skin-0abab7de168d,0.75,0.0,['crate-4620'],Classified,Tec-9,True,['The Shattered Web Collection']
Tec-9 | Remote Control,skin-c7e68ecd7321,1.0,0.0,"['crate-4546', 'crate-4596', 'crate-4665', 'crate-4814', 'crate-4840', 'crate-4865', 'crate-4898', 'crate-4931', 'crate-4972', 'crate-5125', 'crate-5224']",Classified,Tec-9,False,['The 2018 Nuke Collection']
Tec-9 | Fubar,skin-876587e47bdc,1.0,0.14,['crate-4548'],Mil-Spec Grade,Tec-9,True,['The Danger Zone Collection']
Tec-9 | Brother,skin-609ca5fc7896,1.0,0.0,['crate-4698'],Restricted,Tec-9,True,['The Fracture Collection']
Tec-9 | Jambiya,skin-f62914cda55c,1.0,0.0,['crate-4187'],Mil-Spec Grade,Tec-9,True,['The Wildfire Collection']
Tec-9 | Fuel Injector,skin-23a0601d3273,1.0,0.0,['crate-4281'],Classified,Tec-9,True,['The Gamma 2 Collection']
Tec-9 | Blast From the Past,skin-41f176a064d2,0.65,0.0,"['crate-4813', 'crate-4839', 'crate-4864', 'crate-4897', 'crate-4930', 'crate-4971', 'crate-5124', 'crate-5223']",Mil-Spec Grade,Tec-9,False,['The Ancient Collection']
Tec-9 | Bamboo Forest,skin-83ecd0dc05ee,0.6000000000000001,0.0,[],Consumer Grade,Tec-9,False,['The Rising Sun Collection']
Tec-9 | Urban DDPAT,skin-11bc1c157ef3,0.8,0.06,[],Consumer Grade,Tec-9,False,['The Bank Collection']
Tec-9 | Terrace,skin-c097b349041f,1.0,0.0,[],Mil-Spec Grade,Tec-9,False,['The Rising Sun Collection']
Tec-9 | Hades,skin-4c5471d1c87c,1.0,0.0,[],Industrial Grade,Tec-9,False,['The Gods and Monsters Collection']
Tec-9 | Safety Net,skin-f74957f8857b,0.6000000000000001,0.0,[],Mil-Spec Grade,Tec-9,False,['The 2021 Train Collection']
Tec-9 | Orange Murano,skin-08dc4d50ca84,1.0,0.0,[],Industrial Grade,Tec-9,False,['The Canals Collection']
Tec-9 | Toxic,skin-e7703810e2d0,0.7000000000000001,0.0,"['crate-4026', 'crate-4035', 'crate-4083', 'crate-4136', 'crate-4181', 'crate-4230', 'crate-4278', 'crate-4348', 'crate-4400', 'crate-4467', 'crate-4544', 'crate-4594']",Mil-Spec Grade,Tec-9,False,['The Cache Collection']
Tec-9 | Phoenix Chalk,skin-0963c34fee78,0.8,0.0,[],Consumer Grade,Tec-9,False,['The Havoc Collection']
Tec-9 | VariCamo,skin-f0efb98b360e,0.6000000000000001,0.0,"['crate-4006', 'crate-4013', 'crate-4022', 'crate-4031', 'crate-4079', 'crate-4131', 'crate-4176', 'crate-4225', 'crate-4274', 'crate-4344', 'crate-4542', 'crate-4592', 'crate-4662']",Industrial Grade,Tec-9,False,['The Dust 2 Collection']
Tec-9 | Banana Leaf,skin-25af68e7c19c,0.6000000000000001,0.0,[],Industrial Grade,Tec-9,False,['The Harlequin Collection']
Tec-9 | Raw Ceramic,skin-467b73d88989,0.75,0.0,[],Consumer Grade,Tec-9,False,['The Boreal Collection']
Tec-9 | Groundwater,skin-658a360aba4d,0.8,0.06,"['crate-4006', 'crate-4013']",Consumer Grade,Tec-9,False,['The Italy Collection']
Tec-9 | Blue Blast,skin-6c86170a7e6d,0.8,0.0,[],Consumer Grade,Tec-9,False,['The Ascent Collection']
Tec-9 | Tornado,skin-bf83b588a7b1,0.8,0.06,[],Consumer Grade,Tec-9,False,['The Alpha Collection']
Tec-9 | Whiteout,skin-20f06d331186,1.0,0.06,"['crate-5126', 'crate-5225']",Restricted,Tec-9,False,['The Train 2025 Collection']
Tec-9 | Tiger Stencil,skin-f4f7b9b303a2,0.6000000000000001,0.0,[],Industrial Grade,Tec-9,False,['The Sport & Field Collection']
Tec-9 | Garter-9,skin-a493194726cd,0.7000000000000001,0.0,[],Industrial Grade,Tec-9,False,['The Boreal Collection']
Tec-9 | Citric Acid,skin-91e671371a10,0.6000000000000001,0.0,[],Industrial Grade,Tec-9,False,['The Radiant Collection']
Tec-9 | Rust Leaf,skin-f7f3908427ad,0.5,0.0,[],Industrial Grade,Tec-9,False,['The St. Marc Collection']
Tec-9 | Army Mesh,skin-f25322bbc1cc,0.6000000000000001,0.0,"['crate-4006', 'crate-4013']",Consumer Grade,Tec-9,False,['The Safehouse Collection']
Tec-9 | Nuclear Threat,skin-89f5d50a2ec7,0.8,0.06,"['crate-4025', 'crate-4034', 'crate-4082', 'crate-4232', 'crate-4280', 'crate-4350', 'crate-4402', 'crate-4469']",Restricted,Tec-9,False,['The Nuke Collection']
Tec-9 | Slag,skin-80f2ee4e940f,0.9,0.0,['crate-4904'],Mil-Spec Grade,Tec-9,True,['The Kilowatt Collection']
UMP-45 | Mechanism,skin-50ccad9f2ecc,0.49,0.0,"['crate-4815', 'crate-4841', 'crate-4866', 'crate-4899', 'crate-4932', 'crate-4973']",Industrial Grade,UMP-45,False,['The 2021 Vertigo Collection']
UMP-45 | Fade,skin-f0ba928c4c15,0.08,0.0,"['crate-4811', 'crate-4837', 'crate-4862', 'crate-4970', 'crate-5123', 'crate-5222']",Classified,UMP-45,False,['The 2021 Dust 2 Collection']
UMP-45 | Blaze,skin-80f4bc7a2010,0.08,0.0,"['crate-4006', 'crate-4013', 'crate-4024', 'crate-4033', 'crate-4081', 'crate-4132', 'crate-4177', 'crate-4226', 'crate-4275', 'crate-4345', 'crate-4397', 'crate-4464', 'crate-4541', 'crate-4591', 'crate-4661']",Mil-Spec Grade,UMP-45,False,['The Mirage Collection']
UMP-45 | Moonrise,skin-b720620ba156,0.4,0.0,['crate-4598'],Restricted,UMP-45,True,['The Prisma Collection']
UMP-45 | Carbon Fiber,skin-3bc8c64a1ae8,0.12,0.0,[],Industrial Grade,UMP-45,False,['The Bank Collection']
UMP-45 | Oscillator,skin-cfdaf2a78083,0.5,0.0,['crate-4747'],Mil-Spec Grade,UMP-45,True,['The Snakebite Collection']
UMP-45 | Grand Prix,skin-162f16955942,0.35000000000000003,0.25,['crate-4089'],Restricted,UMP-45,True,['The Chroma 2 Collection']
UMP-45 | Metal Flowers,skin-289b0ffc81ae,0.7000000000000001,0.0,['crate-4352'],Mil-Spec Grade,UMP-45,True,['The Operation Hydra Collection']
UMP-45 | Minotaur's Labyrinth,skin-db0becc8452a,0.39,0.0,[],Mil-Spec Grade,UMP-45,False,['The Gods and Monsters Collection']
UMP-45 | Briefing,skin-2826d766adf3,1.0,0.0,['crate-4281'],Mil-Spec Grade,UMP-45,True,['The Gamma 2 Collection']
UMP-45 | Primal Saber,skin-edb13cbc1a57,0.77,0.0,['crate-4233'],Classified,UMP-45,True,['The Chroma 3 Collection']
UMP-45 | Riot,skin-a5809e8daa76,0.7000000000000001,0.0,['crate-4091'],Mil-Spec Grade,UMP-45,True,['The Falchion Collection']
UMP-45 | Arctic Wolf,skin-a4ca18460f2c,0.8,0.0,['crate-4471'],Restricted,UMP-45,True,['The Clutch Collection']
UMP-45 | Exposure,skin-fe7065d1a17d,0.55,0.0,['crate-4403'],Restricted,UMP-45,True,['The Spectrum 2 Collection']
UMP-45 | Momentum,skin-84a10128334c,0.5,0.0,['crate-4548'],Classified,UMP-45,True,['The Danger Zone Collection']
UMP-45 | Plastique,skin-520d7a1ce647,0.8,0.0,['crate-4669'],Restricted,UMP-45,True,['The CS20 Collection']
UMP-45 | Wild Child,skin-f04de3b20f62,1.0,0.0,['crate-4880'],Classified,UMP-45,True,['The Revolution Collection']
UMP-45 | Corporal,skin-ad06f39c3d8b,0.75,0.05,['crate-4011'],Mil-Spec Grade,UMP-45,True,['The Phoenix Collection']
UMP-45 | Crime Scene,skin-cbc1eac9444c,0.75,0.0,[],Restricted,UMP-45,False,['The Control Collection']
UMP-45 | Scaffold,skin-b0c874f3f971,1.0,0.0,['crate-4351'],Restricted,UMP-45,True,['The Spectrum Collection']
UMP-45 | Gold Bismuth,skin-b154f1229365,0.7000000000000001,0.0,['crate-4717'],Restricted,UMP-45,True,['The Operation Broken Fang Collection']
UMP-45 | Roadblock,skin-de854ad43079,1.0,0.0,['crate-4846'],Mil-Spec Grade,UMP-45,True,['The Recoil Collection']
UMP-45 | Crimson Foil,skin-8ea306517618,0.68,0.0,[],Restricted,UMP-45,False,['The Sport & Field Collection']
UMP-45 | Day Lily,skin-5a552bf64f59,0.55,0.0,[],Mil-Spec Grade,UMP-45,False,['The St. Marc Collection']
UMP-45 | Facility Dark,skin-b7561c6d5220,0.5,0.0,"['crate-4546', 'crate-4596', 'crate-4665', 'crate-4814', 'crate-4840', 'crate-4865', 'crate-4898', 'crate-4931', 'crate-4972', 'crate-5125', 'crate-5224']",Consumer Grade,UMP-45,False,['The 2018 Nuke Collection']
UMP-45 | Urban DDPAT,skin-99e9ef5072fe,0.8,0.06,"['crate-4006', 'crate-4013', 'crate-4137', 'crate-4182', 'crate-4231', 'crate-4279', 'crate-4349', 'crate-4401', 'crate-4468', 'crate-4545', 'crate-4595', 'crate-4664']",Consumer Grade,UMP-45,False,['The Train Collection']
UMP-45 | Gunsmoke,skin-4876ba10c2c4,0.8,0.06,"['crate-4006', 'crate-4013']",Industrial Grade,UMP-45,False,['The Italy Collection']
UMP-45 | Houndstooth,skin-460eb201131c,0.6000000000000001,0.0,[],Industrial Grade,UMP-45,False,['The Havoc Collection']
UMP-45 | Labyrinth,skin-4446c57d24ed,0.4,0.0,['crate-4018'],Mil-Spec Grade,UMP-45,True,['The Breakout Collection']
UMP-45 | Mudder,skin-e12f5d57ddbd,0.8,0.06,"['crate-4540', 'crate-4590', 'crate-4660', 'crate-4809', 'crate-4835', 'crate-4860', 'crate-4893', 'crate-4926', 'crate-4967', 'crate-5120', 'crate-5219']",Consumer Grade,UMP-45,False,['The 2018 Inferno Collection']
UMP-45 | Full Stop,skin-5168e8b91374,0.6000000000000001,0.0,[],Mil-Spec Grade,UMP-45,False,['The 2021 Train Collection']
UMP-45 | Warm Blooded,skin-37ac474a54e4,0.7000000000000001,0.0,[],Mil-Spec Grade,UMP-45,False,['The Harlequin Collection']
UMP-45 | Caramel,skin-9559e0559404,0.8,0.06,[],Consumer Grade,UMP-45,False,['The Assault Collection']
UMP-45 | Indigo,skin-f4c898d70fd2,0.8,0.06,"['crate-4027', 'crate-4036', 'crate-4084', 'crate-4134', 'crate-4179', 'crate-4228', 'crate-4276', 'crate-4346', 'crate-4398', 'crate-4465']",Consumer Grade,UMP-45,False,['The Cobblestone Collection']
UMP-45 | Green Swirl,skin-66e54b85c15f,0.7000000000000001,0.0,[],Consumer Grade,UMP-45,False,['The Boreal Collection']
UMP-45 | Scorched,skin-ea40d0b778e0,0.8,0.06,"['crate-4028', 'crate-4037', 'crate-4085', 'crate-4135', 'crate-4180', 'crate-4229', 'crate-4277', 'crate-4347', 'crate-4399', 'crate-4466', 'crate-4543', 'crate-4593', 'crate-4663', 'crate-4812', 'crate-4838', 'crate-4863', 'crate-4896', 'crate-4929']",Consumer Grade,UMP-45,False,['The Overpass Collection']
UMP-45 | Fallout Warning,skin-a2a578aac533,0.8,0.06,"['crate-4025', 'crate-4034', 'crate-4082', 'crate-4232', 'crate-4280', 'crate-4350', 'crate-4402', 'crate-4469']",Industrial Grade,UMP-45,False,['The Nuke Collection']
UMP-45 | Bone Pile,skin-8d4ed32149ee,0.34,0.06,['crate-4003'],Mil-Spec Grade,UMP-45,True,['The Bravo Collection']
UMP-45 | Delusion,skin-737482aebb32,0.35000000000000003,0.06,['crate-4029'],Mil-Spec Grade,UMP-45,True,['The Vanguard Collection']
UMP-45 | Motorized,skin-806137e84f73,0.801418,0.0,['crate-4904'],Mil-Spec Grade,UMP-45,True,['The Kilowatt Collection']
UMP-45 | Continuum,skin-822f252e3894,1.0,0.0,['crate-5176'],Restricted,UMP-45,True,['The Genesis Collection']
UMP-45 | Neo-Noir,skin-52c02605493f,1.0,0.0,['crate-7003'],Classified,UMP-45,True,['The Gallery Collection']
UMP-45 | K.O. Factory,skin-5a6a2858b51d,1.0,0.0,['crate-7007'],Classified,UMP-45,True,['The Fever Collection']
UMP-45 | Late Night Transit,skin-d5765bdffe44,1.0,0.0,"['crate-5126', 'crate-5225']",Mil-Spec Grade,UMP-45,False,['The Train 2025 Collection']
USP-S | Purple DDPAT,skin-08730cd85d09,0.55,0.0,"['crate-4810', 'crate-4836', 'crate-4861', 'crate-4894', 'crate-4927', 'crate-4968', 'crate-5121', 'crate-5220']",Mil-Spec Grade,USP-S,False,['The 2021 Mirage Collection']
USP-S | Serum,skin-0a4f3191b0d1,0.25,0.0,['crate-4004'],Classified,USP-S,True,['The Arms Deal 2 Collection']
USP-S | Target Acquired,skin-fa4306cae873,0.5,0.0,[],Classified,USP-S,False,['The Control Collection']
USP-S | Orange Anolis,skin-c14e09c62ca0,0.37,0.0,"['crate-4811', 'crate-4837', 'crate-4862', 'crate-4970', 'crate-5123', 'crate-5222']",Restricted,USP-S,False,['The 2021 Dust 2 Collection']
USP-S | Dark Water,skin-3061aea08996,0.26,0.1,['crate-4001'],Restricted,USP-S,True,['The Arms Deal Collection']
USP-S | Stainless,skin-739d10d062d3,0.8,0.0,['crate-4010'],Mil-Spec Grade,USP-S,True,['The Arms Deal 3 Collection']
USP-S | Caiman,skin-6fcc0ba62469,0.4,0.0,['crate-4017'],Classified,USP-S,True,['The Huntsman Collection']
USP-S | Business Class,skin-8667828828a0,1.0,0.0,[],Mil-Spec Grade,USP-S,False,['The Baggage Collection']
USP-S | Black Lotus,skin-9c09911caf5c,0.9,0.0,['crate-4790'],Mil-Spec Grade,USP-S,True,['The Operation Riptide Collection']
USP-S | Cortex,skin-3901933d5e47,1.0,0.0,['crate-4471'],Classified,USP-S,True,['The Clutch Collection']
USP-S | Cyrex,skin-95653cc7fb0e,0.55,0.0,['crate-4288'],Restricted,USP-S,True,['The Glove Collection']
USP-S | Guardian,skin-9180ab4b5f86,0.38,0.0,['crate-4011'],Restricted,USP-S,True,['The Phoenix Collection']
USP-S | Flashback,skin-9e44f13c59da,0.5,0.0,['crate-4548'],Restricted,USP-S,True,['The Danger Zone Collection']
USP-S | Kill Confirmed,skin-cf4c11689014,1.0,0.0,['crate-4138'],Covert,USP-S,True,['The Shadow Collection']
USP-S | Monster Mashup,skin-8190f382bffd,0.7000000000000001,0.0,['crate-4717'],Classified,USP-S,True,['The Operation Broken Fang Collection']
USP-S | Printstream,skin-be37abed2b4d,0.85,0.0,['crate-4846'],Covert,USP-S,True,['The Recoil Collection']
USP-S | Torque,skin-982f2e59bfda,0.46,0.0,['crate-4091'],Mil-Spec Grade,USP-S,True,['The Falchion Collection']
USP-S | Road Rash,skin-d7d145b204a5,1.0,0.0,"['crate-4028', 'crate-4037', 'crate-4085', 'crate-4135', 'crate-4180', 'crate-4229', 'crate-4277', 'crate-4347', 'crate-4399', 'crate-4466', 'crate-4543', 'crate-4593', 'crate-4663', 'crate-4812', 'crate-4838', 'crate-4863', 'crate-4896', 'crate-4929']",Restricted,USP-S,False,['The Overpass Collection']
USP-S | Orion,skin-a503e5d8d0b7,0.5,0.0,[],Classified,USP-S,True,['The Huntsman Collection']
USP-S | Ticket to Hell,skin-f3392bb443bc,0.76,0.0,['crate-4818'],Restricted,USP-S,True,['The Dreams & Nightmares Collection']
USP-S | Blueprint,skin-d2ff95e10b1f,0.86,0.0,['crate-4352'],Mil-Spec Grade,USP-S,True,['The Operation Hydra Collection']
USP-S | Neo-Noir,skin-0770dabcd885,0.7000000000000001,0.0,['crate-4351'],Covert,USP-S,True,['The Spectrum Collection']
USP-S | Lead Conduit,skin-c5f4d564ca7e,1.0,0.0,['crate-4187'],Mil-Spec Grade,USP-S,True,['The Wildfire Collection']
USP-S | The Traitor,skin-7dc4b0b65850,1.0,0.0,['crate-4747'],Covert,USP-S,True,['The Snakebite Collection']
USP-S | Desert Tactical,skin-808bfc3a4f41,1.0,0.0,"['crate-4882', 'crate-4895', 'crate-4928', 'crate-4969', 'crate-5122']",Industrial Grade,USP-S,False,['The Anubis Collection']
USP-S | Alpine Camo,skin-7d2a2ccef9f1,0.68,0.0,[],Mil-Spec Grade,USP-S,False,['The Sport & Field Collection']
USP-S | Bleeding Edge,skin-8e15b1a9e945,0.6000000000000001,0.0,[],Restricted,USP-S,False,['The Radiant Collection']
